Gemcitabine Dosage (nM), Replicate, Time (hr), Organoid ID, Masked fluorescence, Area, Circularity
0,5,20,19,4862,5372,0.856170
0,5,20,20,5809,5160,0.756263
0,5,20,21,1949,2232,0.874100
0,5,20,22,2960,2704,0.869164
0,5,20,23,1136,1064,0.872981
0,5,20,24,549,612,0.862918
0,5,20,27,814,776,0.883279
0,5,20,28,1868,506,0.844212
0,5,20,29,1646,1496,0.877315
0,5,20,30,1100,1176,0.870196
0,5,20,31,516,516,0.881162
0,5,20,33,1425,1592,0.851994
0,5,20,34,1078,944,0.875136
0,5,20,36,2586,1868,0.802704
0,5,20,38,1070,1296,0.867476
0,5,20,39,1150,1292,0.857889
0,5,20,40,1630,1832,0.849554
0,5,20,41,845,828,0.720233
0,5,20,43,13224,6152,0.837420
0,5,20,44,1806,2016,0.861430
0,5,20,46,1524,1532,0.807132
0,5,20,48,638,556,0.876321
0,5,20,50,437,512,0.901558
0,5,20,52,413,432,0.804121
0,5,20,53,568,536,0.888356
0,5,20,54,380,404,0.879971
0,5,20,55,533,654,0.866460
0,5,24,1,13804,11432,0.680551
0,5,24,2,7180,7048,0.689840
0,5,24,3,9970,8596,0.838961
0,5,24,4,6516,5840,0.769709
0,5,24,5,3589,3028,0.849075
0,5,24,7,2367,2296,0.857825
0,5,24,8,3208,2720,0.844540
0,5,24,9,1784,1732,0.870242
0,5,24,10,3526,2940,0.860015
0,5,24,11,1467,1784,0.866633
0,5,24,12,4639,3492,0.841923
0,5,24,13,2435,2496,0.874903
0,5,24,14,2350,2658,0.857005
0,5,24,15,19467,17182,0.790567
0,5,24,16,1128,1276,0.846859
0,5,24,17,11596,8800,0.851869
0,5,24,18,5149,5172,0.836574
0,5,24,19,4743,5304,0.854031
0,5,24,20,5638,4624,0.792352
0,5,24,21,1920,2228,0.862449
0,5,24,22,3332,3572,0.866284
0,5,24,23,1206,1156,0.868985
0,5,24,24,626,720,0.892077
0,5,24,27,975,904,0.876310
0,5,24,28,1669,472,0.868976
0,5,24,29,1450,1348,0.877718
0,5,24,30,1148,1268,0.860476
0,5,24,31,432,460,0.888652
0,5,24,32,877,1028,0.844875
0,5,24,33,2582,2724,0.630293
0,5,24,34,1274,1236,0.876963
0,5,24,36,3137,2380,0.820790
0,5,24,38,667,808,0.874598
0,5,24,39,1038,1184,0.891194
0,5,24,40,1591,1804,0.879915
0,5,24,41,841,812,0.796649
0,5,24,43,12735,5936,0.827572
0,5,24,44,2298,2708,0.822966
0,5,24,46,2054,1892,0.837332
0,5,24,48,451,432,0.873138
0,5,24,50,514,612,0.851663
0,5,24,53,562,548,0.898245
0,5,24,55,669,816,0.899096
0,5,28,1,15790,13016,0.747036
0,5,28,2,7707,7148,0.697674
0,5,28,3,10661,8504,0.842322
0,5,28,4,6498,5468,0.790820
0,5,28,5,4109,3156,0.855032
0,5,28,7,2217,2008,0.859719
0,5,28,8,3255,2680,0.854876
0,5,28,9,2273,2260,0.870479
0,5,28,10,3918,2960,0.871682
0,5,28,11,1464,1740,0.860862
0,5,28,12,5752,3704,0.865908
0,5,28,13,2424,2392,0.863245
0,5,28,14,1727,1800,0.865501
0,5,28,15,22385,19034,0.686311
0,5,28,16,1994,2316,0.874807
0,5,28,17,12539,8428,0.819617
0,5,28,18,5830,5432,0.810390
0,5,28,19,4195,4316,0.838079
0,5,28,20,6820,5008,0.764936
0,5,28,21,1800,1940,0.853151
0,5,28,23,1145,1060,0.891530
0,5,28,24,769,856,0.868229
0,5,28,27,888,780,0.875818
0,5,28,28,1702,476,0.847912
0,5,28,29,1781,1524,0.872960
0,5,28,30,1067,1004,0.807430
0,5,28,32,891,976,0.871246
0,5,28,33,3245,3440,0.637529
0,5,28,34,997,968,0.865332
0,5,28,36,3589,2568,0.823610
0,5,28,38,1491,1808,0.866566
0,5,28,39,1062,1168,0.870883
0,5,28,40,1714,1868,0.855876
0,5,28,43,17681,8436,0.849674
0,5,28,44,2419,2616,0.842308
0,5,28,46,2541,2312,0.822562
0,5,28,48,526,480,0.878715
0,5,28,50,511,596,0.872285
0,5,28,53,560,532,0.864060
0,5,28,54,688,724,0.839443
0,5,28,55,604,698,0.871571
0,5,28,56,924,932,0.839308
0,5,32,1,13884,9976,0.684343
0,5,32,2,1664,1660,0.804188
0,5,32,3,12216,9392,0.850009
0,5,32,4,6611,5600,0.841356
0,5,32,5,3802,2460,0.827129
0,5,32,7,3162,2744,0.850811
0,5,32,8,2552,2040,0.820008
0,5,32,9,2971,2980,0.840802
0,5,32,10,5324,3592,0.810962
0,5,32,11,1357,1576,0.887728
0,5,32,12,4872,3124,0.858054
0,5,32,13,2287,2220,0.866130
0,5,32,14,2424,2424,0.851735
0,5,32,15,17665,14736,0.830131
0,5,32,16,2983,3428,0.865734
0,5,32,17,12496,8736,0.864423
0,5,32,18,7291,6496,0.849852
0,5,32,19,6277,6636,0.854045
0,5,32,20,5705,3476,0.841874
0,5,32,21,2094,2304,0.852921
0,5,32,23,851,748,0.862132
0,5,32,24,479,536,0.888356
0,5,32,25,1670,1080,0.858503
0,5,32,27,498,412,0.888641
0,5,32,28,2344,536,0.880461
0,5,32,29,2167,1756,0.802910
0,5,32,30,1363,1208,0.863414
0,5,32,31,427,452,0.886963
0,5,32,32,1128,1200,0.875360
0,5,32,33,3077,3156,0.650026
0,5,32,34,911,808,0.868354
0,5,32,35,523,588,0.871557
0,5,32,36,3215,1776,0.835999
0,5,32,38,2009,2404,0.850228
0,5,32,39,1208,1328,0.864934
0,5,32,40,2070,2228,0.848271
0,5,32,43,13671,6872,0.718815
0,5,32,44,1918,2012,0.850255
0,5,32,45,2094,716,0.907834
0,5,32,46,2840,2356,0.840140
0,5,32,48,452,420,0.897227
0,5,32,55,338,390,0.879959
0,5,32,56,792,760,0.826199
0,5,32,57,6246,3812,0.831166
0,5,32,58,1799,1712,0.857363
0,5,36,1,15920,12628,0.781780
0,5,36,2,4843,4640,0.776726
0,5,36,3,12903,9812,0.857471
0,5,36,4,8675,7548,0.755188
0,5,36,5,4738,3112,0.833611
0,5,36,7,2789,2344,0.846114
0,5,36,8,4621,4352,0.841782
0,5,36,9,2917,2960,0.853713
0,5,36,10,5690,3912,0.809754
0,5,36,11,1406,1660,0.872550
0,5,36,12,6143,4084,0.858168
0,5,36,13,2354,2344,0.877444
0,5,36,14,2263,2160,0.827555
0,5,36,15,18775,15892,0.818670
0,5,36,16,3228,3792,0.822825
0,5,36,17,18813,14580,0.657605
0,5,36,19,6673,7212,0.849942
0,5,36,20,8527,5736,0.668387
0,5,36,21,2078,2180,0.871855
0,5,36,22,3231,2980,0.838668
0,5,36,23,908,820,0.885571
0,5,36,24,703,804,0.842655
0,5,36,25,1946,1400,0.817827
0,5,36,28,2718,748,0.869867
0,5,36,29,2475,1944,0.759053
0,5,36,30,1686,1636,0.863165
0,5,36,31,478,504,0.900415
0,5,36,32,1292,1404,0.862847
0,5,36,33,3360,3512,0.704430
0,5,36,34,1166,1040,0.865786
0,5,36,35,695,804,0.880069
0,5,36,36,3710,1948,0.828393
0,5,36,38,2018,2460,0.850035
0,5,36,39,1070,1192,0.861212
0,5,36,40,2122,2300,0.837133
0,5,36,43,9610,4704,0.629435
0,5,36,44,2024,1980,0.872594
0,5,36,48,432,456,0.866267
0,5,36,50,505,584,0.849875
0,5,36,51,660,780,0.842903
0,5,36,54,990,992,0.889959
0,5,36,55,397,470,0.869514
0,5,36,56,1687,1588,0.872314
0,5,36,57,6936,4346,0.807326
0,5,36,58,1591,1632,0.832885
0,5,36,59,1086,408,0.661256
0,5,40,1,16593,12964,0.838716
0,5,40,2,6608,5620,0.625554
0,5,40,3,14297,10532,0.851654
0,5,40,4,9028,7568,0.761914
0,5,40,5,5119,3280,0.847446
0,5,40,7,3560,2936,0.836702
0,5,40,8,5039,4732,0.834754
0,5,40,9,3168,3168,0.802926
0,5,40,10,5937,3800,0.799288
0,5,40,11,1366,1604,0.878946
0,5,40,12,5765,3412,0.868837
0,5,40,13,2022,1912,0.867905
0,5,40,14,2686,2544,0.860267
0,5,40,15,15606,11304,0.779318
0,5,40,16,3216,3702,0.864238
0,5,40,17,8312,4868,0.748832
0,5,40,18,7432,6592,0.845175
0,5,40,19,7454,8020,0.843715
0,5,40,20,9095,6088,0.779097
0,5,40,21,2398,2480,0.862539
0,5,40,22,2612,2108,0.757321
0,5,40,23,1111,980,0.863901
0,5,40,24,753,832,0.874910
0,5,40,28,2666,720,0.899062
0,5,40,29,1862,1460,0.842515
0,5,40,30,2136,2152,0.860152
0,5,40,31,398,408,0.813950
0,5,40,32,1123,1160,0.856636
0,5,40,33,2705,2968,0.861842
0,5,40,34,1736,1596,0.877684
0,5,40,35,624,712,0.844239
0,5,40,36,4548,2436,0.824187
0,5,40,37,768,684,0.815414
0,5,40,38,1977,2368,0.881152
0,5,40,39,1055,1144,0.879776
0,5,40,40,2106,2204,0.846203
0,5,40,43,14427,6460,0.815362
0,5,40,44,2147,2188,0.878409
0,5,40,46,3097,2044,0.830655
0,5,40,50,531,604,0.883336
0,5,40,51,923,1060,0.868622
0,5,40,54,1651,1680,0.866943
0,5,40,55,665,784,0.846298
0,5,40,56,1526,1400,0.877744
0,5,40,57,7845,4478,0.829276
0,5,40,59,2341,1448,0.792631
0,5,40,60,5399,3640,0.712136
0,5,44,1,17093,12240,0.701025
0,5,44,2,5668,4800,0.654587
0,5,44,3,14024,9856,0.847332
0,5,44,4,7778,6112,0.850873
0,5,44,5,4865,3064,0.851935
0,5,44,7,4225,3512,0.835646
0,5,44,9,3337,3160,0.768725
0,5,44,10,6285,3944,0.744858
0,5,44,11,1442,1700,0.866035
0,5,44,12,6002,3120,0.868138
0,5,44,13,2286,2248,0.849547
0,5,44,14,2420,2150,0.851607
0,5,44,15,18623,13308,0.808514
0,5,44,16,3128,3572,0.851512
0,5,44,17,12869,7660,0.849160
0,5,44,18,8004,7000,0.851959
0,5,44,19,8328,8792,0.826999
0,5,44,20,10020,5968,0.810672
0,5,44,21,2557,2476,0.868877
0,5,44,22,2454,1876,0.688793
0,5,44,23,825,716,0.908708
0,5,44,29,1974,1536,0.854821
0,5,44,30,2047,2092,0.885457
0,5,44,31,452,440,0.856676
0,5,44,32,845,896,0.830947
0,5,44,33,3332,3388,0.604746
0,5,44,34,1402,1272,0.879825
0,5,44,35,846,948,0.869998
0,5,44,36,5020,2320,0.794119
0,5,44,38,1946,2332,0.864524
0,5,44,39,940,988,0.888163
0,5,44,40,2137,2236,0.864761
0,5,44,43,13669,6344,0.815005
0,5,44,44,2960,3164,0.863530
0,5,44,46,2990,2096,0.854440
0,5,44,47,1348,1168,0.880281
0,5,44,54,1908,1908,0.854288
0,5,44,55,793,930,0.846566
0,5,44,56,1230,1108,0.850752
0,5,44,57,7527,4210,0.838979
0,5,44,61,734,568,0.861725
0,5,48,1,18516,13100,0.776086
0,5,48,2,5384,4488,0.854834
0,5,48,3,15439,10120,0.856543
0,5,48,4,8565,6476,0.853349
0,5,48,5,4997,2980,0.836287
0,5,48,7,4647,3736,0.847815
0,5,48,9,3206,2784,0.782098
0,5,48,10,6754,4088,0.772511
0,5,48,11,1350,1552,0.865501
0,5,48,12,6651,3348,0.838094
0,5,48,13,2274,2188,0.847435
0,5,48,14,2857,2520,0.861053
0,5,48,15,28868,18964,0.780669
0,5,48,16,2724,2972,0.828007
0,5,48,17,15022,8132,0.859207
0,5,48,18,8182,7120,0.852479
0,5,48,19,9125,9404,0.853326
0,5,48,20,10856,6084,0.803178
0,5,48,21,2949,2756,0.858910
0,5,48,22,2841,1924,0.778748
0,5,48,23,1024,876,0.866807
0,5,48,25,1936,1304,0.883619
0,5,48,29,2005,1640,0.840652
0,5,48,30,2261,2216,0.880479
0,5,48,31,560,536,0.867302
0,5,48,32,445,504,0.757633
0,5,48,33,2638,2796,0.846262
0,5,48,34,1779,1604,0.879881
0,5,48,35,916,1008,0.861122
0,5,48,36,6419,2776,0.803580
0,5,48,38,1779,2052,0.873001
0,5,48,39,934,980,0.869025
0,5,48,40,2389,2476,0.863591
0,5,48,43,6982,2760,0.477320
0,5,48,44,4432,4920,0.821410
0,5,48,46,3691,2540,0.817931
0,5,48,50,680,756,0.904172
0,5,48,53,516,424,0.871062
0,5,48,54,1943,1880,0.846395
0,5,48,55,911,1044,0.874069
0,5,48,56,1628,1372,0.865567
0,5,48,61,1299,956,0.858318
0,5,48,62,1775,1684,0.505013
0,5,52,1,18313,12904,0.813730
0,5,52,2,5469,4216,0.535117
0,5,52,3,18141,11700,0.653133
0,5,52,4,8663,6308,0.844734
0,5,52,5,5558,3028,0.699029
0,5,52,7,4917,3744,0.818459
0,5,52,9,3756,3204,0.786938
0,5,52,10,6113,3332,0.771013
0,5,52,11,1385,1588,0.887821
0,5,52,12,7941,3668,0.863721
0,5,52,13,2264,2136,0.852174
0,5,52,14,3273,2808,0.861353
0,5,52,15,31122,19778,0.780208
0,5,52,16,2652,2816,0.867238
0,5,52,17,15955,8384,0.862270
0,5,52,18,7565,6260,0.851476
0,5,52,19,10024,10184,0.849337
0,5,52,20,15955,8780,0.685508
0,5,52,21,3001,2728,0.854536
0,5,52,22,2494,1696,0.435847
0,5,52,23,1143,944,0.892448
0,5,52,24,595,576,0.799184
0,5,52,27,1272,740,0.894553
0,5,52,28,1902,412,0.858647
0,5,52,29,2181,1664,0.842693
0,5,52,30,2041,2096,0.872016
0,5,52,32,1107,948,0.620107
0,5,52,33,2518,2632,0.859193
0,5,52,34,1551,1332,0.889459
0,5,52,35,874,956,0.828563
0,5,52,36,5816,1964,0.750758
0,5,52,38,1481,1652,0.854950
0,5,52,39,989,1020,0.863496
0,5,52,40,2387,2432,0.839444
0,5,52,43,9522,3900,0.635217
0,5,52,44,3893,4180,0.857110
0,5,52,49,670,616,0.827020
0,5,52,53,619,508,0.853363
0,5,52,54,2311,2220,0.861661
0,5,52,61,936,768,0.813924
0,5,56,1,19977,14056,0.826863
0,5,56,2,4403,3372,0.822888
0,5,56,3,20203,12200,0.787109
0,5,56,4,9764,6788,0.838460
0,5,56,5,7741,4404,0.748326
0,5,56,7,5515,3912,0.861630
0,5,56,8,510,480,0.668876
0,5,56,9,3825,3080,0.764833
0,5,56,10,7651,4412,0.790457
0,5,56,11,1432,1612,0.865972
0,5,56,12,8355,3752,0.859136
0,5,56,13,2525,2300,0.838844
0,5,56,14,3439,2856,0.871023
0,5,56,15,32643,19614,0.763734
0,5,56,16,2592,2502,0.841398
0,5,56,17,18143,8740,0.861602
0,5,56,18,8120,6220,0.807898
0,5,56,19,9727,9392,0.822844
0,5,56,20,16923,8812,0.671744
0,5,56,21,2949,2412,0.865062
0,5,56,22,2361,1432,0.521510
0,5,56,23,1168,896,0.894487
0,5,56,24,541,488,0.800720
0,5,56,25,2283,1584,0.848973
0,5,56,27,1485,852,0.879663
0,5,56,28,2118,458,0.884210
0,5,56,29,2096,1588,0.839080
0,5,56,30,1835,1860,0.852407
0,5,56,31,484,416,0.865311
0,5,56,32,1630,1224,0.845415
0,5,56,33,4867,3756,0.655628
0,5,56,34,1798,1516,0.872947
0,5,56,35,1078,1128,0.836763
0,5,56,36,5826,1808,0.598351
0,5,56,38,1904,2104,0.887993
0,5,56,39,1028,1036,0.854508
0,5,56,40,2481,2396,0.834868
0,5,56,43,14827,6132,0.699232
0,5,56,44,3223,3236,0.855671
0,5,56,51,1287,1232,0.838299
0,5,56,53,723,548,0.852127
0,5,56,54,2528,2076,0.867515
0,5,56,61,1833,1320,0.803172
0,5,56,63,629,680,0.871732
0,5,56,64,4496,2184,0.819379
0,5,60,1,21388,15648,0.796500
0,5,60,3,19566,11708,0.762144
0,5,60,4,14628,10236,0.693433
0,5,60,5,18856,10372,0.720801
0,5,60,8,1009,792,0.475340
0,5,60,9,3649,2872,0.706724
0,5,60,10,7273,4340,0.748377
0,5,60,11,1322,1524,0.859865
0,5,60,12,8003,3544,0.858768
0,5,60,13,2457,2192,0.861417
0,5,60,14,3325,2714,0.853016
0,5,60,15,31540,18736,0.777721
0,5,60,16,2087,2000,0.838745
0,5,60,17,17425,6876,0.849520
0,5,60,18,8035,6468,0.797540
0,5,60,19,8578,8456,0.856846
0,5,60,20,12502,6372,0.815590
0,5,60,21,3047,2372,0.870087
0,5,60,22,1248,728,0.712271
0,5,60,23,920,644,0.896149
0,5,60,27,839,484,0.826277
0,5,60,29,1944,1576,0.850187
0,5,60,30,1575,1680,0.823893
0,5,60,32,1590,1124,0.811093
0,5,60,33,2717,2784,0.860934
0,5,60,34,1393,1172,0.886666
0,5,60,35,1013,1092,0.826706
0,5,60,36,4537,1208,0.631565
0,5,60,38,2023,2332,0.852349
0,5,60,39,924,964,0.897544
0,5,60,40,2437,2368,0.814304
0,5,60,43,14620,6312,0.677693
0,5,60,44,3135,2492,0.839032
0,5,60,51,970,932,0.844735
0,5,60,53,625,480,0.859271
0,5,60,54,1587,1312,0.788027
0,5,60,61,1645,1216,0.780619
0,5,60,63,722,808,0.856647
0,5,60,64,4914,2268,0.819188
0,5,60,65,598,444,0.641409
0,5,64,1,14498,7060,0.820714
0,5,64,3,22429,12448,0.747015
0,5,64,4,11378,7152,0.711991
0,5,64,5,23478,11016,0.693473
0,5,64,7,5573,3680,0.874732
0,5,64,8,2844,2188,0.795949
0,5,64,9,4783,3596,0.735511
0,5,64,10,8134,4836,0.762918
0,5,64,11,1321,1480,0.865727
0,5,64,12,8784,3824,0.885713
0,5,64,13,2658,2364,0.839431
0,5,64,14,3490,2630,0.853853
0,5,64,15,33413,17744,0.737846
0,5,64,16,2585,2400,0.850948
0,5,64,17,19498,6556,0.846985
0,5,64,18,8782,6532,0.795185
0,5,64,19,9569,8752,0.814290
0,5,64,20,10836,4500,0.842288
0,5,64,21,3442,2432,0.878430
0,5,64,22,4312,2800,0.807992
0,5,64,23,1345,844,0.876802
0,5,64,27,1531,792,0.869019
0,5,64,28,1912,400,0.871148
0,5,64,29,2137,1672,0.832176
0,5,64,30,1443,1448,0.841213
0,5,64,31,494,424,0.844988
0,5,64,32,1959,1252,0.817001
0,5,64,33,3088,2892,0.837706
0,5,64,34,1506,1220,0.878954
0,5,64,35,963,988,0.864632
0,5,64,36,8661,2332,0.771664
0,5,64,38,2358,2628,0.875376
0,5,64,39,1071,976,0.898820
0,5,64,40,2869,2664,0.853284
0,5,64,43,19734,8140,0.606843
0,5,64,44,3586,2384,0.853004
0,5,64,50,986,1084,0.860091
0,5,64,51,1048,928,0.841793
0,5,64,53,831,628,0.884946
0,5,64,54,7679,5764,0.726386
0,5,64,58,2792,2024,0.824659
0,5,64,61,2057,1404,0.761822
0,5,64,62,4003,1848,0.533371
0,5,64,63,1014,1092,0.845633
0,5,64,64,7105,2952,0.840756
0,5,64,66,1659,956,0.857166
0,5,64,67,891,1000,0.467924
0,5,68,1,15691,6824,0.832268
0,5,68,3,23674,12828,0.773441
0,5,68,4,11756,6832,0.708648
0,5,68,5,26514,11848,0.698702
0,5,68,7,5721,3688,0.867767
0,5,68,8,2752,2116,0.826676
0,5,68,9,4274,3040,0.741081
0,5,68,10,8238,4908,0.770962
0,5,68,11,1360,1552,0.880943
0,5,68,12,9204,4160,0.850784
0,5,68,13,2445,2200,0.841889
0,5,68,14,3577,2804,0.839888
0,5,68,15,32065,15754,0.720841
0,5,68,16,2715,2478,0.858715
0,5,68,17,20488,6256,0.855229
0,5,68,18,9060,6660,0.752388
0,5,68,19,9272,8272,0.831425
0,5,68,20,10854,4384,0.813860
0,5,68,21,3392,2548,0.850076
0,5,68,22,4568,2812,0.801388
0,5,68,23,1512,852,0.880948
0,5,68,24,895,736,0.827033
0,5,68,27,1593,812,0.884436
0,5,68,28,2005,442,0.898239
0,5,68,29,2118,1700,0.806380
0,5,68,30,1440,1480,0.849548
0,5,68,32,1958,1248,0.835202
0,5,68,33,3111,2984,0.840480
0,5,68,34,1430,1120,0.888948
0,5,68,35,788,832,0.832186
0,5,68,36,7803,2112,0.611931
0,5,68,38,2443,2704,0.866072
0,5,68,39,1075,920,0.885280
0,5,68,40,2798,2584,0.844991
0,5,68,43,23946,10428,0.772989
0,5,68,44,3736,2444,0.857992
0,5,68,50,1041,1164,0.836821
0,5,68,51,1377,1224,0.780790
0,5,68,53,834,640,0.873839
0,5,68,54,4097,2816,0.645402
0,5,68,58,2697,1996,0.847967
0,5,68,61,2122,1420,0.842648
0,5,68,63,855,916,0.840170
0,5,68,64,8199,3412,0.853891
0,5,68,66,2114,1156,0.833941
0,5,68,67,2359,2340,0.745620
0,5,68,68,622,548,0.860968
0,5,68,69,1110,1016,0.607450
0,5,68,70,348,456,0.890879
0,5,72,1,15796,6476,0.856350
0,5,72,3,23185,12408,0.719022
0,5,72,4,11430,6416,0.729961
0,5,72,5,18399,7288,0.570702
0,5,72,7,6054,3844,0.854109
0,5,72,8,2942,2308,0.824723
0,5,72,9,4139,2948,0.744871
0,5,72,10,8251,5064,0.783882
0,5,72,11,1290,1468,0.863150
0,5,72,12,8484,3816,0.846341
0,5,72,13,2441,2248,0.844245
0,5,72,14,5945,5162,0.559891
0,5,72,15,14517,7660,0.764508
0,5,72,16,2718,2502,0.852844
0,5,72,17,20754,6276,0.823338
0,5,72,18,9281,6792,0.764194
0,5,72,19,9186,8196,0.835848
0,5,72,20,10710,4468,0.813161
0,5,72,21,3494,2592,0.853330
0,5,72,23,1537,856,0.883013
0,5,72,24,728,604,0.848907
0,5,72,25,7133,3420,0.725335
0,5,72,27,1375,652,0.833277
0,5,72,29,2013,1628,0.876888
0,5,72,30,1541,1632,0.853595
0,5,72,31,558,496,0.818497
0,5,72,32,2053,1320,0.836637
0,5,72,33,3560,3332,0.819116
0,5,72,34,1303,1040,0.853961
0,5,72,35,813,832,0.848865
0,5,72,36,5668,1344,0.645191
0,5,72,38,2265,2428,0.864673
0,5,72,39,1072,936,0.871420
0,5,72,40,2791,2604,0.832638
0,5,72,43,18190,7520,0.828695
0,5,72,44,3619,2392,0.855457
0,5,72,51,1069,942,0.877128
0,5,72,53,770,604,0.863696
0,5,72,54,7584,5464,0.705326
0,5,72,58,2550,1900,0.829927
0,5,72,59,3994,2504,0.789923
0,5,72,61,1859,1332,0.822196
0,5,72,63,876,956,0.837517
0,5,72,64,7888,3128,0.866374
0,5,72,66,1574,912,0.842196
0,5,72,70,328,424,0.835318
0,0,0,1,6287,6940,0.799885
0,0,0,2,2803,3372,0.834034
0,0,0,3,5828,5486,0.860025
0,0,0,4,6806,7484,0.858962
0,0,0,5,1986,2084,0.821831
0,0,0,6,1770,1892,0.875184
0,0,0,7,1759,2232,0.861384
0,0,0,8,1954,2452,0.828065
0,0,0,9,2769,3484,0.622692
0,0,0,10,2001,2572,0.858147
0,0,0,11,2656,3460,0.845679
0,0,0,12,1899,2524,0.800177
0,0,0,13,1396,1688,0.857023
0,0,0,14,1948,2532,0.757444
0,0,0,15,2927,3700,0.823175
0,0,0,16,1313,1712,0.848965
0,0,0,17,1051,1276,0.860756
0,0,0,18,432,516,0.875550
0,0,0,19,1712,2000,0.814670
0,0,0,20,716,748,0.844013
0,0,0,21,559,632,0.826157
0,0,0,22,548,656,0.879674
0,0,0,23,355,432,0.896976
0,0,0,24,1306,1492,0.707016
0,0,0,25,2183,2368,0.757454
0,0,0,26,1197,1224,0.822587
0,0,0,27,1286,1484,0.861428
0,0,0,28,754,912,0.809271
0,0,0,29,1011,1096,0.725460
0,0,0,30,1552,1818,0.828541
0,0,0,31,588,584,0.793425
0,0,0,32,1759,2092,0.848522
0,0,0,33,368,404,0.811533
0,0,0,34,308,404,0.816984
0,0,0,35,1530,1820,0.830101
0,0,0,36,784,1032,0.652503
0,0,0,37,331,436,0.877171
0,0,4,1,9003,8676,0.800443
0,0,4,2,3736,3888,0.832099
0,0,4,3,7367,5620,0.852084
0,0,4,4,8408,6760,0.858398
0,0,4,5,1041,1100,0.844110
0,0,4,6,2234,2168,0.855926
0,0,4,7,2188,2564,0.873791
0,0,4,8,2289,2792,0.857941
0,0,4,9,937,1124,0.896096
0,0,4,10,1778,2156,0.870842
0,0,4,11,2507,3012,0.870482
0,0,4,13,1585,1776,0.824208
0,0,4,14,2269,2820,0.649393
0,0,4,15,3418,3980,0.829398
0,0,4,16,1824,2304,0.864433
0,0,4,17,1376,1524,0.850206
0,0,4,19,2043,1768,0.795271
0,0,4,20,866,884,0.884111
0,0,4,21,967,940,0.870383
0,0,4,22,910,1024,0.862929
0,0,4,24,1395,1432,0.868105
0,0,4,25,2700,2728,0.828427
0,0,4,26,2549,2632,0.854463
0,0,4,27,2753,3100,0.786620
0,0,4,28,589,676,0.848475
0,0,4,29,2277,2496,0.593575
0,0,4,30,1967,2140,0.878023
0,0,4,31,1831,1846,0.820945
0,0,4,32,2166,2604,0.852941
0,0,4,33,605,660,0.653512
0,0,4,34,402,512,0.872150
0,0,4,35,1373,1500,0.692511
0,0,4,38,1182,1356,0.862861
0,0,4,39,1725,1752,0.855923
0,0,4,40,1305,1436,0.842977
0,0,4,41,1167,1108,0.788238
0,0,4,42,839,880,0.706858
0,0,4,43,446,540,0.856184
0,0,4,44,703,886,0.847826
0,0,8,1,9793,9624,0.824844
0,0,8,2,4069,4168,0.829253
0,0,8,3,7191,5330,0.863713
0,0,8,4,10362,7608,0.848829
0,0,8,5,1924,1984,0.851538
0,0,8,6,1846,1752,0.852692
0,0,8,7,1782,2008,0.861318
0,0,8,8,2318,2812,0.849997
0,0,8,9,2518,3088,0.672590
0,0,8,10,2064,2424,0.880650
0,0,8,11,2923,3432,0.843667
0,0,8,12,760,964,0.842118
0,0,8,14,2530,3108,0.719772
0,0,8,15,4561,5084,0.718017
0,0,8,16,1958,2460,0.845945
0,0,8,17,1389,1548,0.867534
0,0,8,19,3103,2484,0.875331
0,0,8,20,999,964,0.842118
0,0,8,21,1137,1092,0.881636
0,0,8,22,922,1012,0.843468
0,0,8,23,382,428,0.869086
0,0,8,24,2157,2232,0.637248
0,0,8,25,3136,3188,0.841295
0,0,8,26,2516,2528,0.846733
0,0,8,27,1966,2132,0.848035
0,0,8,28,557,636,0.831962
0,0,8,29,3807,4182,0.806840
0,0,8,30,2067,2148,0.858263
0,0,8,31,2728,2668,0.861557
0,0,8,32,2709,3200,0.847048
0,0,8,35,1550,1708,0.881954
0,0,8,37,543,688,0.875428
0,0,8,38,982,1096,0.840076
0,0,8,39,1538,1524,0.860783
0,0,8,41,578,488,0.800720
0,0,8,45,442,472,0.853701
0,0,8,46,441,520,0.874996
0,0,8,47,678,768,0.659900
0,0,12,1,10293,9368,0.814794
0,0,12,2,3630,3252,0.791525
0,0,12,3,10046,6588,0.857509
0,0,12,4,11923,6776,0.839458
0,0,12,5,1813,1768,0.842877
0,0,12,6,2090,1820,0.863270
0,0,12,7,1933,1956,0.870109
0,0,12,8,2582,2896,0.809228
0,0,12,9,1878,2142,0.870709
0,0,12,11,3555,3924,0.863526
0,0,12,12,736,872,0.828922
0,0,12,14,2597,2984,0.795590
0,0,12,15,4566,4580,0.749408
0,0,12,16,1496,1524,0.869746
0,0,12,17,975,1024,0.880244
0,0,12,19,4210,3128,0.838932
0,0,12,20,1591,1204,0.855985
0,0,12,21,1342,1188,0.821295
0,0,12,22,977,1012,0.862829
0,0,12,24,530,476,0.813757
0,0,12,25,3013,2868,0.839704
0,0,12,26,2869,2676,0.866345
0,0,12,27,2401,2472,0.868175
0,0,12,28,737,788,0.872579
0,0,12,29,4100,4158,0.845589
0,0,12,30,2363,2216,0.876647
0,0,12,31,3033,2790,0.843393
0,0,12,32,3486,3804,0.865657
0,0,12,33,484,448,0.881251
0,0,12,35,1995,2116,0.856319
0,0,12,36,2279,2052,0.700754
0,0,12,37,430,504,0.894487
0,0,12,38,1032,1064,0.872981
0,0,12,39,1803,1612,0.875714
0,0,12,42,2365,2088,0.678005
