Dosage,Replicate,Time,Organoid ID,Fluorescence,Area,Perimeter,Solidity,Eccentricity,Circularity,X,Y
3.000000,3.000000,36.000000,8.000000,3852.000000,3852.000000,332.610173,0.849768,0.875763,0.437547,948.821911,499.156282
3.000000,3.000000,36.000000,10.000000,1591.000000,1600.000000,165.355339,0.952948,0.535313,0.735349,437.295000,843.015000
3.000000,3.000000,36.000000,11.000000,2320.000000,1840.000000,175.769553,0.954357,0.327144,0.748411,449.721739,95.526087
3.000000,3.000000,36.000000,12.000000,1345.000000,1416.000000,166.597980,0.934653,0.761069,0.641112,499.228814,164.336158
3.000000,3.000000,36.000000,13.000000,1421.000000,1236.000000,145.526912,0.946401,0.529735,0.733401,518.949838,846.720065
3.000000,3.000000,36.000000,14.000000,1288.000000,1132.000000,139.698485,0.963404,0.640025,0.728908,633.160777,347.270318
3.000000,3.000000,36.000000,16.000000,690.000000,656.000000,104.384776,0.941176,0.326884,0.756553,742.121951,428.036585
3.000000,3.000000,36.000000,17.000000,5367.000000,4718.000000,287.639610,0.959333,0.487408,0.716589,796.263247,199.974354
3.000000,3.000000,36.000000,19.000000,5626.000000,4352.000000,285.124892,0.959436,0.570705,0.672711,864.615809,963.680147
3.000000,3.000000,36.000000,20.000000,5680.000000,2812.000000,258.296465,0.904762,0.473243,0.529649,841.342105,434.522760
3.000000,3.000000,36.000000,21.000000,2301.000000,2024.000000,197.012193,0.930575,0.246212,0.655291,862.658103,871.828063
3.000000,3.000000,36.000000,22.000000,1794.000000,1704.000000,170.597980,0.957841,0.509573,0.735752,910.330986,367.650235
3.000000,3.000000,36.000000,23.000000,2569.000000,2344.000000,200.112698,0.952846,0.357948,0.735560,100.186007,76.336177
3.000000,3.000000,36.000000,24.000000,630.000000,576.000000,101.627417,0.932039,0.715639,0.700827,174.222222,339.319444
3.000000,3.000000,36.000000,25.000000,1023.000000,1036.000000,131.284271,0.949588,0.479128,0.755343,710.418919,253.720077
3.000000,3.000000,36.000000,26.000000,712.000000,600.000000,103.213203,0.916031,0.511593,0.707767,794.486667,594.713333
3.000000,3.000000,36.000000,28.000000,1705.000000,1348.000000,158.183766,0.926460,0.538555,0.676980,532.408012,716.541543
3.000000,3.000000,36.000000,30.000000,871.000000,952.000000,161.597980,0.846975,0.754374,0.458115,137.121849,975.550420
3.000000,3.000000,36.000000,32.000000,1208.000000,968.000000,147.183766,0.870504,0.789784,0.561520,173.871901,466.971074
3.000000,3.000000,36.000000,33.000000,932.000000,792.000000,114.041631,0.948503,0.506154,0.765259,733.388889,121.560606
3.000000,3.000000,36.000000,34.000000,417.000000,416.000000,80.970563,0.945455,0.379964,0.797350,699.500000,539.596154
3.000000,3.000000,40.000000,1.000000,10788.000000,6776.000000,341.988853,0.974543,0.288046,0.728047,99.585006,145.433884
3.000000,3.000000,40.000000,2.000000,3250.000000,3004.000000,222.911688,0.973744,0.379036,0.759703,155.051265,721.994008
3.000000,3.000000,40.000000,3.000000,5800.000000,3296.000000,258.882251,0.949582,0.486478,0.618006,413.349515,605.662621
3.000000,3.000000,40.000000,4.000000,18065.000000,11960.000000,466.622366,0.968892,0.221062,0.690256,563.631773,512.057860
3.000000,3.000000,40.000000,5.000000,1777.000000,1600.000000,164.112698,0.956366,0.420303,0.746527,544.395000,318.770000
3.000000,3.000000,40.000000,6.000000,3473.000000,1720.000000,180.183766,0.920278,0.487310,0.665744,805.472093,379.337209
3.000000,3.000000,40.000000,7.000000,14350.000000,11108.000000,561.066017,0.844651,0.909174,0.443423,896.119734,977.991538
3.000000,3.000000,40.000000,8.000000,4904.000000,4712.000000,321.710678,0.907900,0.819747,0.572116,945.404924,497.151952
3.000000,3.000000,40.000000,10.000000,1543.000000,1496.000000,157.526912,0.954690,0.465454,0.757586,441.751337,840.826203
3.000000,3.000000,40.000000,11.000000,2547.000000,1828.000000,173.355339,0.962612,0.481841,0.764384,454.764770,90.924508
3.000000,3.000000,40.000000,12.000000,1354.000000,1424.000000,181.426407,0.852695,0.582386,0.543649,498.865169,159.061798
3.000000,3.000000,40.000000,13.000000,1414.000000,1060.000000,134.870058,0.937224,0.261981,0.732293,520.269811,841.964151
3.000000,3.000000,40.000000,14.000000,1329.000000,1220.000000,147.284271,0.937740,0.515844,0.706736,629.690164,337.955738
3.000000,3.000000,40.000000,16.000000,987.000000,900.000000,125.870058,0.933610,0.467379,0.713851,739.900000,427.922222
3.000000,3.000000,40.000000,20.000000,4609.000000,1860.000000,206.083261,0.909091,0.229391,0.550348,839.897849,427.773118
3.000000,3.000000,40.000000,21.000000,2118.000000,2028.000000,185.941125,0.964337,0.462293,0.737101,862.957594,869.695266
3.000000,3.000000,40.000000,22.000000,2042.000000,1988.000000,185.254834,0.956689,0.425941,0.727926,909.316901,364.443662
3.000000,3.000000,40.000000,23.000000,2817.000000,2544.000000,205.526912,0.966933,0.371327,0.756815,102.628931,70.767296
3.000000,3.000000,40.000000,24.000000,783.000000,680.000000,106.041631,0.947075,0.473449,0.759917,170.041176,331.700000
3.000000,3.000000,40.000000,25.000000,955.000000,916.000000,123.698485,0.953174,0.436464,0.752275,710.128821,254.334061
3.000000,3.000000,40.000000,28.000000,2345.000000,1848.000000,179.597980,0.955533,0.603578,0.719961,532.153680,719.543290
3.000000,3.000000,40.000000,30.000000,1288.000000,1348.000000,164.526912,0.912661,0.722353,0.625786,136.856083,970.719585
3.000000,3.000000,40.000000,33.000000,775.000000,652.000000,108.041631,0.922207,0.187571,0.701900,736.592025,122.328221
3.000000,3.000000,40.000000,35.000000,957.000000,428.000000,101.627417,0.852590,0.894981,0.520753,458.397196,602.088785
3.000000,3.000000,44.000000,1.000000,10603.000000,6292.000000,323.882251,0.971287,0.270851,0.753745,97.180229,147.582009
3.000000,3.000000,44.000000,2.000000,3386.000000,3160.000000,229.740115,0.972607,0.264550,0.752356,158.378481,723.196203
3.000000,3.000000,44.000000,3.000000,7995.000000,4448.000000,316.953319,0.900770,0.707691,0.556396,418.537770,606.303957
3.000000,3.000000,44.000000,4.000000,19640.000000,13296.000000,486.137085,0.972570,0.337946,0.706990,568.672082,517.066787
3.000000,3.000000,44.000000,5.000000,1835.000000,1676.000000,165.355339,0.964327,0.394762,0.770278,543.394988,316.060859
3.000000,3.000000,44.000000,6.000000,1841.000000,848.000000,138.769553,0.893572,0.406410,0.553372,802.669811,375.726415
3.000000,3.000000,44.000000,7.000000,17580.000000,13824.000000,573.823376,0.943553,0.865133,0.527579,890.659722,982.394676
3.000000,3.000000,44.000000,8.000000,5604.000000,5188.000000,338.468037,0.899289,0.832358,0.569082,945.687355,499.548574
3.000000,3.000000,44.000000,10.000000,1647.000000,1624.000000,167.769553,0.954733,0.489354,0.725053,439.293103,843.633005
3.000000,3.000000,44.000000,11.000000,2848.000000,2124.000000,185.355339,0.969420,0.543006,0.776880,455.808851,93.068738
3.000000,3.000000,44.000000,12.000000,1775.000000,1884.000000,192.083261,0.916788,0.615773,0.641670,498.671975,161.892781
3.000000,3.000000,44.000000,13.000000,1504.000000,1196.000000,147.183766,0.945455,0.365658,0.693779,520.730769,845.429766
3.000000,3.000000,44.000000,16.000000,1092.000000,1004.000000,130.698485,0.943609,0.550107,0.738588,742.623506,429.998008
3.000000,3.000000,44.000000,17.000000,1915.000000,1554.000000,292.225397,0.673894,0.831162,0.228678,788.983269,203.472973
3.000000,3.000000,44.000000,20.000000,7766.000000,3880.000000,264.154329,0.957788,0.511000,0.698757,839.341237,432.947423
3.000000,3.000000,44.000000,21.000000,2224.000000,2052.000000,186.012193,0.961575,0.488243,0.745254,855.342105,870.344055
3.000000,3.000000,44.000000,22.000000,2102.000000,1968.000000,180.183766,0.965179,0.398427,0.761735,909.804878,363.491870
3.000000,3.000000,44.000000,23.000000,3399.000000,2920.000000,222.526912,0.962743,0.490856,0.741016,101.924658,75.215068
3.000000,3.000000,44.000000,24.000000,889.000000,760.000000,112.455844,0.948814,0.520200,0.755196,171.647368,331.057895
3.000000,3.000000,44.000000,25.000000,1062.000000,1012.000000,126.041631,0.966571,0.470318,0.800502,710.187747,256.357708
3.000000,3.000000,44.000000,26.000000,1639.000000,1040.000000,141.284271,0.915493,0.598742,0.654720,793.130769,598.953846
3.000000,3.000000,44.000000,28.000000,2622.000000,2088.000000,200.254834,0.946939,0.638831,0.654296,532.270115,720.787356
3.000000,3.000000,44.000000,30.000000,1619.000000,1660.000000,171.012193,0.963436,0.736871,0.713286,136.745783,971.878313
3.000000,3.000000,44.000000,32.000000,620.000000,464.000000,107.627417,0.851376,0.896596,0.503364,172.517241,461.913793
3.000000,3.000000,44.000000,33.000000,1107.000000,912.000000,127.284271,0.939238,0.522655,0.707384,738.789474,123.815789
3.000000,3.000000,44.000000,34.000000,515.000000,492.000000,90.384776,0.935361,0.397221,0.756806,696.215447,555.556911
3.000000,3.000000,44.000000,36.000000,648.000000,592.000000,129.112698,0.825662,0.702472,0.446266,121.702703,589.472973
3.000000,3.000000,48.000000,1.000000,12104.000000,6900.000000,338.710678,0.975127,0.322470,0.755790,98.387536,147.929565
3.000000,3.000000,48.000000,2.000000,3364.000000,3060.000000,226.325902,0.968354,0.321316,0.750694,158.599346,724.541830
3.000000,3.000000,48.000000,3.000000,6136.000000,3512.000000,257.154329,0.943832,0.301879,0.667385,406.973804,606.183371
3.000000,3.000000,48.000000,4.000000,21099.000000,13520.000000,490.308658,0.974555,0.272317,0.706720,567.772781,516.279882
3.000000,3.000000,48.000000,5.000000,1928.000000,1712.000000,168.769553,0.959104,0.229773,0.755310,540.869159,317.130841
3.000000,3.000000,48.000000,6.000000,3090.000000,1356.000000,168.183766,0.915598,0.578433,0.602423,799.656342,379.007375
3.000000,3.000000,48.000000,7.000000,9716.000000,6456.000000,344.325902,0.961716,0.634583,0.684280,931.640025,989.801115
3.000000,3.000000,48.000000,8.000000,5933.000000,5204.000000,339.882251,0.894927,0.853838,0.566096,949.365488,498.856649
3.000000,3.000000,48.000000,10.000000,1432.000000,1356.000000,150.526912,0.959660,0.294312,0.752041,441.323009,843.538348
3.000000,3.000000,48.000000,11.000000,2929.000000,2164.000000,191.012193,0.958370,0.391729,0.745324,454.597967,90.359519
3.000000,3.000000,48.000000,12.000000,1823.000000,1904.000000,206.911688,0.901942,0.546986,0.558865,498.974790,161.344538
3.000000,3.000000,48.000000,13.000000,1960.000000,1412.000000,158.183766,0.945747,0.522956,0.709122,518.831445,847.831445
3.000000,3.000000,48.000000,14.000000,1658.000000,1504.000000,166.526912,0.930693,0.754385,0.681536,628.968085,347.388298
3.000000,3.000000,48.000000,16.000000,1014.000000,888.000000,118.041631,0.973684,0.433428,0.800852,744.391892,423.202703
3.000000,3.000000,48.000000,20.000000,5928.000000,2400.000000,240.911688,0.881057,0.533796,0.519643,837.373333,426.413333
3.000000,3.000000,48.000000,21.000000,2774.000000,2400.000000,206.669048,0.958084,0.575720,0.706107,850.990000,864.653333
3.000000,3.000000,48.000000,22.000000,1977.000000,1716.000000,168.769553,0.958659,0.403370,0.757075,911.012821,365.087413
3.000000,3.000000,48.000000,23.000000,3414.000000,2860.000000,220.769553,0.955563,0.358290,0.737391,99.193706,73.691608
3.000000,3.000000,48.000000,24.000000,867.000000,700.000000,111.455844,0.927152,0.666982,0.708112,174.717143,326.328571
3.000000,3.000000,48.000000,25.000000,1148.000000,1072.000000,135.284271,0.941176,0.491351,0.736055,709.791045,252.664179
3.000000,3.000000,48.000000,26.000000,1128.000000,892.000000,144.698485,0.879684,0.587049,0.535361,790.428251,594.069507
3.000000,3.000000,48.000000,28.000000,2394.000000,1844.000000,184.254834,0.959417,0.616004,0.682548,532.988069,721.606291
3.000000,3.000000,48.000000,30.000000,760.000000,740.000000,125.698485,0.901340,0.614075,0.588547,134.067568,977.559459
3.000000,3.000000,48.000000,33.000000,678.000000,520.000000,106.455844,0.884354,0.793546,0.576599,738.669231,121.130769
3.000000,3.000000,48.000000,34.000000,472.000000,432.000000,83.970563,0.939130,0.359254,0.769909,702.500000,558.259259
3.000000,3.000000,48.000000,35.000000,1412.000000,580.000000,107.627417,0.911950,0.790519,0.629205,455.762069,601.051724
3.000000,3.000000,52.000000,1.000000,12763.000000,6744.000000,335.296465,0.976684,0.365987,0.753823,98.228351,147.258007
3.000000,3.000000,52.000000,2.000000,3566.000000,3164.000000,235.740115,0.960243,0.493842,0.715450,163.455752,723.455752
3.000000,3.000000,52.000000,3.000000,6062.000000,3384.000000,252.982756,0.945516,0.454733,0.664444,405.322695,609.906619
3.000000,3.000000,52.000000,4.000000,22737.000000,14128.000000,501.622366,0.975085,0.279255,0.705565,569.710079,514.223669
3.000000,3.000000,52.000000,5.000000,1843.000000,1576.000000,163.769553,0.950543,0.308618,0.738414,541.332487,314.672589
3.000000,3.000000,52.000000,6.000000,9614.000000,3928.000000,402.137085,0.764649,0.823103,0.305234,815.705703,399.141548
3.000000,3.000000,52.000000,7.000000,11046.000000,5496.000000,341.568542,0.938204,0.734789,0.591972,921.293304,994.115721
3.000000,3.000000,52.000000,8.000000,5986.000000,4524.000000,318.539105,0.914863,0.802644,0.560282,945.923519,498.779399
3.000000,3.000000,52.000000,10.000000,1739.000000,1636.000000,167.183766,0.962919,0.573327,0.735538,443.553790,844.646699
3.000000,3.000000,52.000000,11.000000,3022.000000,2232.000000,191.597980,0.963731,0.455509,0.764051,454.661290,87.933692
3.000000,3.000000,52.000000,12.000000,1322.000000,1292.000000,156.355339,0.945827,0.713638,0.664121,498.298762,161.459752
3.000000,3.000000,52.000000,13.000000,1926.000000,1280.000000,151.355339,0.932945,0.352636,0.702141,519.331250,848.343750
3.000000,3.000000,52.000000,14.000000,1015.000000,884.000000,150.355339,0.860759,0.818553,0.491388,629.816742,343.613122
3.000000,3.000000,52.000000,16.000000,1114.000000,928.000000,122.627417,0.955716,0.603877,0.775502,737.120690,424.629310
3.000000,3.000000,52.000000,17.000000,1302.000000,908.000000,191.254834,0.732849,0.711616,0.311940,796.570485,194.870044
3.000000,3.000000,52.000000,21.000000,2681.000000,2484.000000,208.669048,0.956857,0.564582,0.716878,845.553140,860.261675
3.000000,3.000000,52.000000,22.000000,2280.000000,1940.000000,177.355339,0.965174,0.288347,0.775038,912.372165,367.819588
3.000000,3.000000,52.000000,23.000000,3786.000000,3172.000000,231.597980,0.962379,0.436521,0.743145,96.530265,72.522699
3.000000,3.000000,52.000000,24.000000,904.000000,724.000000,112.213203,0.943937,0.412431,0.722538,173.604972,321.881215
3.000000,3.000000,52.000000,25.000000,1128.000000,1044.000000,131.870058,0.958678,0.476224,0.754428,709.668582,251.427203
3.000000,3.000000,52.000000,26.000000,1228.000000,920.000000,135.526912,0.922768,0.642790,0.629429,793.126087,594.769565
3.000000,3.000000,52.000000,28.000000,2613.000000,1960.000000,185.426407,0.952381,0.582435,0.716346,531.797959,719.793878
3.000000,3.000000,52.000000,30.000000,1588.000000,1432.000000,160.355339,0.942105,0.562239,0.699819,136.410615,976.756983
3.000000,3.000000,52.000000,32.000000,1205.000000,804.000000,136.526912,0.852598,0.445344,0.542038,176.211443,458.878109
3.000000,3.000000,52.000000,33.000000,1641.000000,1168.000000,136.870058,0.964492,0.596051,0.783494,741.664384,120.417808
3.000000,3.000000,52.000000,34.000000,735.000000,664.000000,105.213203,0.939180,0.304636,0.753768,708.704819,561.993976
3.000000,3.000000,56.000000,1.000000,13441.000000,6620.000000,333.539105,0.975682,0.355886,0.747781,96.840785,145.772508
3.000000,3.000000,56.000000,2.000000,3718.000000,3128.000000,229.911688,0.964837,0.367669,0.743626,169.804348,719.497442
3.000000,3.000000,56.000000,3.000000,5676.000000,3008.000000,247.154329,0.946805,0.499714,0.618801,410.526596,617.861702
3.000000,3.000000,56.000000,4.000000,22392.000000,12208.000000,469.208153,0.973602,0.353706,0.696824,567.815203,511.897772
3.000000,3.000000,56.000000,5.000000,1923.000000,1604.000000,161.355339,0.966265,0.330022,0.774190,539.759352,315.108479
3.000000,3.000000,56.000000,6.000000,11096.000000,4244.000000,427.651804,0.807919,0.924972,0.291611,822.132422,409.911876
3.000000,3.000000,56.000000,7.000000,18443.000000,9720.000000,529.480231,0.874179,0.903669,0.435689,880.490947,986.022634
3.000000,3.000000,56.000000,8.000000,6441.000000,4464.000000,364.438600,0.843378,0.817502,0.422362,944.543011,494.476703
3.000000,3.000000,56.000000,10.000000,1538.000000,1396.000000,153.941125,0.954204,0.570235,0.740263,444.720630,841.611748
3.000000,3.000000,56.000000,11.000000,3216.000000,2216.000000,194.769553,0.954761,0.539102,0.734070,458.514440,89.023466
3.000000,3.000000,56.000000,12.000000,1322.000000,1292.000000,170.597980,0.904762,0.820530,0.557859,498.410217,158.921053
3.000000,3.000000,56.000000,13.000000,2337.000000,1428.000000,157.355339,0.945695,0.453324,0.724728,519.875350,848.107843
3.000000,3.000000,56.000000,14.000000,1124.000000,992.000000,139.769553,0.933208,0.780442,0.638111,627.588710,342.967742
3.000000,3.000000,56.000000,16.000000,1107.000000,852.000000,115.798990,0.957303,0.484194,0.798436,733.734742,426.490610
3.000000,3.000000,56.000000,21.000000,2611.000000,2376.000000,199.183766,0.962333,0.394826,0.752573,852.213805,859.984848
3.000000,3.000000,56.000000,22.000000,2259.000000,1764.000000,172.183766,0.954545,0.426518,0.747694,912.318594,366.509070
3.000000,3.000000,56.000000,23.000000,3123.000000,2196.000000,195.183766,0.949006,0.411605,0.724361,95.403461,76.281421
3.000000,3.000000,56.000000,24.000000,1006.000000,680.000000,105.627417,0.945758,0.410819,0.765888,177.100000,314.994118
3.000000,3.000000,56.000000,25.000000,1150.000000,1024.000000,139.698485,0.938588,0.516460,0.659366,709.414062,249.671875
3.000000,3.000000,56.000000,28.000000,2371.000000,1728.000000,176.426407,0.941689,0.607782,0.697632,530.689815,720.837963
3.000000,3.000000,56.000000,30.000000,1720.000000,1428.000000,162.597980,0.940092,0.580978,0.678747,134.393557,966.987395
3.000000,3.000000,56.000000,33.000000,899.000000,536.000000,104.041631,0.916239,0.537780,0.622243,738.305970,120.992537
3.000000,3.000000,60.000000,1.000000,13006.000000,6172.000000,320.468037,0.972888,0.400128,0.755208,96.461115,146.157809
3.000000,3.000000,60.000000,2.000000,3457.000000,2928.000000,225.740115,0.960000,0.270152,0.722044,169.092896,719.027322
3.000000,3.000000,60.000000,3.000000,9413.000000,4680.000000,347.124892,0.903998,0.705792,0.488072,418.317094,612.607692
3.000000,3.000000,60.000000,4.000000,21916.000000,11652.000000,456.308658,0.970676,0.374122,0.703223,567.027635,513.604016
3.000000,3.000000,60.000000,5.000000,1943.000000,1672.000000,169.597980,0.961472,0.341121,0.730474,540.040670,315.643541
3.000000,3.000000,60.000000,6.000000,6480.000000,2324.000000,251.468037,0.910302,0.615029,0.461828,807.580895,394.400172
3.000000,3.000000,60.000000,7.000000,15680.000000,7784.000000,490.066017,0.859446,0.797805,0.407290,901.187564,982.855601
3.000000,3.000000,60.000000,8.000000,6075.000000,4140.000000,275.225397,0.958112,0.394015,0.686805,936.432367,495.916425
3.000000,3.000000,60.000000,10.000000,1486.000000,1292.000000,149.112698,0.950000,0.508863,0.730202,443.295666,840.351393
3.000000,3.000000,60.000000,11.000000,3370.000000,2376.000000,201.426407,0.954984,0.472476,0.735908,459.075758,91.897306
3.000000,3.000000,60.000000,12.000000,1294.000000,1304.000000,155.112698,0.929437,0.753460,0.681072,498.812883,163.033742
3.000000,3.000000,60.000000,13.000000,2500.000000,1508.000000,161.769553,0.953827,0.349868,0.724132,520.242706,849.131300
3.000000,3.000000,60.000000,14.000000,1773.000000,1540.000000,169.355339,0.937881,0.571523,0.674734,631.557143,352.131169
3.000000,3.000000,60.000000,16.000000,1024.000000,784.000000,118.870058,0.940048,0.593019,0.697238,735.397959,429.826531
3.000000,3.000000,60.000000,17.000000,6603.000000,3668.000000,247.669048,0.962225,0.388152,0.751442,801.658124,202.109597
3.000000,3.000000,60.000000,21.000000,3039.000000,2596.000000,220.254834,0.942971,0.212596,0.672456,853.600154,863.424499
3.000000,3.000000,60.000000,22.000000,2437.000000,1920.000000,180.183766,0.956652,0.302300,0.743156,910.962500,368.662500
3.000000,3.000000,60.000000,23.000000,3774.000000,2604.000000,210.976659,0.957001,0.358601,0.735160,100.085253,77.587558
3.000000,3.000000,60.000000,24.000000,939.000000,700.000000,111.284271,0.943396,0.532492,0.710298,185.448571,313.242857
3.000000,3.000000,60.000000,25.000000,1240.000000,1112.000000,133.455844,0.962771,0.540793,0.784584,709.946043,250.241007
3.000000,3.000000,60.000000,26.000000,910.000000,660.000000,105.455844,0.941512,0.386034,0.745783,794.960606,593.857576
3.000000,3.000000,60.000000,28.000000,2480.000000,1852.000000,178.426407,0.961079,0.586997,0.731026,530.804536,722.253780
3.000000,3.000000,60.000000,30.000000,1930.000000,1580.000000,169.840620,0.939358,0.526517,0.688310,130.879747,968.474684
3.000000,3.000000,60.000000,33.000000,1311.000000,752.000000,116.284271,0.923833,0.582295,0.698853,740.787234,117.861702
3.000000,3.000000,60.000000,34.000000,557.000000,488.000000,88.384776,0.953125,0.386154,0.785009,715.188525,566.745902
3.000000,3.000000,60.000000,37.000000,768.000000,620.000000,105.627417,0.926756,0.458539,0.698310,995.596774,505.493548
3.000000,3.000000,64.000000,1.000000,14824.000000,6524.000000,339.367532,0.970256,0.254478,0.711841,95.289700,143.856223
3.000000,3.000000,64.000000,2.000000,3100.000000,2392.000000,202.840620,0.956035,0.320248,0.730569,167.560201,719.861204
3.000000,3.000000,64.000000,3.000000,4266.000000,2348.000000,204.669048,0.953309,0.548511,0.704374,399.101363,620.840716
3.000000,3.000000,64.000000,4.000000,22963.000000,10804.000000,437.823376,0.970535,0.276061,0.708266,563.128286,514.966494
3.000000,3.000000,64.000000,5.000000,2038.000000,1660.000000,164.769553,0.965116,0.372253,0.768359,539.572289,314.437349
3.000000,3.000000,64.000000,6.000000,15469.000000,5232.000000,353.438600,0.926674,0.896120,0.526320,821.948012,420.096330
3.000000,3.000000,64.000000,7.000000,21139.000000,11420.000000,654.865007,0.893025,0.877314,0.334636,868.952539,982.656217
3.000000,3.000000,64.000000,8.000000,5980.000000,3592.000000,248.154329,0.963519,0.478533,0.732997,931.693764,494.584633
3.000000,3.000000,64.000000,10.000000,2121.000000,1676.000000,174.698485,0.943694,0.478272,0.690090,441.800716,841.903341
3.000000,3.000000,64.000000,11.000000,2955.000000,2084.000000,188.840620,0.959043,0.326231,0.734373,452.459693,91.056622
3.000000,3.000000,64.000000,12.000000,1626.000000,1592.000000,170.183766,0.953865,0.627266,0.690743,500.665829,163.801508
3.000000,3.000000,64.000000,13.000000,2062.000000,1252.000000,148.183766,0.951368,0.489327,0.716495,518.311502,852.947284
3.000000,3.000000,64.000000,14.000000,1604.000000,1324.000000,149.941125,0.959420,0.629072,0.740042,626.841390,356.052870
3.000000,3.000000,64.000000,16.000000,1188.000000,804.000000,114.041631,0.951479,0.269248,0.776853,732.296020,429.236318
3.000000,3.000000,64.000000,17.000000,6736.000000,3340.000000,233.426407,0.967275,0.359612,0.770294,801.872455,203.910778
3.000000,3.000000,64.000000,21.000000,2948.000000,2480.000000,206.183766,0.952747,0.474603,0.733082,855.193548,861.961290
3.000000,3.000000,64.000000,22.000000,2542.000000,1868.000000,178.769553,0.955010,0.447818,0.734513,911.309422,369.373662
3.000000,3.000000,64.000000,23.000000,3829.000000,2540.000000,206.976659,0.961029,0.404943,0.745076,100.147244,74.103150
3.000000,3.000000,64.000000,24.000000,1003.000000,728.000000,112.455844,0.946684,0.537771,0.723398,193.741758,324.840659
3.000000,3.000000,64.000000,25.000000,1240.000000,1056.000000,131.698485,0.956522,0.363346,0.765089,709.469697,251.053030
3.000000,3.000000,64.000000,26.000000,819.000000,544.000000,99.455844,0.923599,0.597737,0.691112,794.794118,596.058824
3.000000,3.000000,64.000000,28.000000,2392.000000,1708.000000,176.840620,0.945736,0.574124,0.686331,530.160422,724.987119
3.000000,3.000000,64.000000,30.000000,2367.000000,1796.000000,176.183766,0.951775,0.475670,0.727084,127.479955,972.259465
3.000000,3.000000,64.000000,32.000000,1601.000000,848.000000,128.526912,0.918743,0.463197,0.645086,177.735849,467.424528
3.000000,3.000000,64.000000,33.000000,1008.000000,468.000000,94.213203,0.919450,0.753874,0.662571,740.833333,116.568376
3.000000,3.000000,64.000000,34.000000,795.000000,668.000000,103.798990,0.961151,0.670610,0.779112,714.721557,566.212575
3.000000,3.000000,64.000000,36.000000,811.000000,604.000000,109.698485,0.906907,0.510011,0.630733,119.811258,581.956954
3.000000,3.000000,64.000000,37.000000,646.000000,568.000000,98.041631,0.938843,0.380871,0.742570,999.161972,505.147887
3.000000,3.000000,64.000000,38.000000,1294.000000,900.000000,121.627417,0.947368,0.352454,0.764521,358.326667,551.068889
3.000000,3.000000,68.000000,1.000000,14945.000000,6260.000000,326.710678,0.968141,0.260318,0.736983,93.057188,145.319169
3.000000,3.000000,68.000000,2.000000,3336.000000,2676.000000,212.083261,0.965368,0.295729,0.747624,166.236921,720.075486
3.000000,3.000000,68.000000,3.000000,3826.000000,2160.000000,188.183766,0.966011,0.416523,0.766477,391.766667,624.481481
3.000000,3.000000,68.000000,4.000000,22835.000000,10532.000000,434.166522,0.968905,0.272410,0.702115,561.937524,513.868781
3.000000,3.000000,68.000000,5.000000,2001.000000,1628.000000,164.769553,0.958775,0.368763,0.753547,540.797297,315.207617
3.000000,3.000000,68.000000,6.000000,4272.000000,1096.000000,222.497475,0.748123,0.772542,0.278208,834.127737,425.229927
3.000000,3.000000,68.000000,7.000000,6690.000000,2708.000000,255.911688,0.901765,0.659199,0.519611,914.328656,998.954948
3.000000,3.000000,68.000000,8.000000,5224.000000,2776.000000,219.497475,0.955594,0.272766,0.724053,930.756484,495.468300
3.000000,3.000000,68.000000,10.000000,2114.000000,1508.000000,158.526912,0.953224,0.406599,0.754059,442.173740,842.733422
3.000000,3.000000,68.000000,11.000000,2821.000000,2100.000000,192.254834,0.953678,0.193241,0.713961,450.776190,92.663810
3.000000,3.000000,68.000000,12.000000,1828.000000,1864.000000,180.769553,0.955897,0.612266,0.716812,501.809013,167.469957
3.000000,3.000000,68.000000,13.000000,2587.000000,1500.000000,160.355339,0.951173,0.499032,0.733051,520.561333,853.828000
3.000000,3.000000,68.000000,14.000000,944.000000,840.000000,121.870058,0.930233,0.388128,0.710714,627.652381,343.909524
3.000000,3.000000,68.000000,16.000000,1022.000000,644.000000,106.627417,0.925287,0.701343,0.711800,735.040373,429.754658
3.000000,3.000000,68.000000,17.000000,5942.000000,2688.000000,212.669048,0.965171,0.393704,0.746845,800.842262,207.666667
3.000000,3.000000,68.000000,21.000000,3243.000000,2572.000000,213.426407,0.962215,0.564767,0.709552,855.293157,861.849922
3.000000,3.000000,68.000000,22.000000,2544.000000,1844.000000,176.355339,0.948560,0.261685,0.745064,912.708243,369.996746
3.000000,3.000000,68.000000,23.000000,3965.000000,2580.000000,208.183766,0.960179,0.477719,0.748059,99.495349,74.751163
3.000000,3.000000,68.000000,24.000000,780.000000,552.000000,100.627417,0.934010,0.732284,0.685041,198.210145,332.847826
3.000000,3.000000,68.000000,25.000000,1266.000000,1084.000000,132.455844,0.960142,0.462947,0.776420,710.156827,252.337638
3.000000,3.000000,68.000000,26.000000,781.000000,520.000000,91.798990,0.952381,0.628248,0.775421,802.961538,593.469231
3.000000,3.000000,68.000000,28.000000,2519.000000,1828.000000,178.426407,0.956567,0.605585,0.721552,529.421225,724.670678
3.000000,3.000000,68.000000,30.000000,1637.000000,1316.000000,155.769553,0.934659,0.204382,0.681555,122.512158,970.287234
3.000000,3.000000,68.000000,34.000000,752.000000,640.000000,102.627417,0.946746,0.535353,0.763595,707.137500,568.675000
3.000000,3.000000,68.000000,36.000000,904.000000,660.000000,110.870058,0.919220,0.706959,0.674723,119.857576,580.196970
